-1.637, 2.780, 6.204, -3.567, -4.521, -13.095, -11.963, -2.239, -4.595, -1.461, -0.887, 5.568, 65.482, i
-4.236, 1.315, -1.314, -4.776, -7.760, -5.848, -5.830, -4.400, -2.878, -0.421, 0.908, 0.362, 69.255, i
-5.703, -0.258, -3.522, -5.963, -7.936, -4.218, -4.116, -3.392, -1.100, 1.285, 2.001, 0.393, 70.724, i
-6.276, 0.432, -1.919, -5.881, -3.919, -4.427, -1.149, -1.340, -2.589, 4.145, -0.193, 0.328, 68.561, i
-0.294, -3.074, 1.539, -11.414, -5.876, 1.958, 0.303, -13.567, -0.334, -3.139, -2.721, -0.165, 73.026, i
-6.526, 3.008, 7.284, -4.567, 0.649, -9.247, 3.790, 0.020, -6.728, 9.181, -1.593, 2.997, 63.680, i
-4.914, 4.533, 12.519, -4.667, -3.571, -13.068, 0.580, -1.459, -8.823, 8.429, -0.448, 3.788, 64.275, i
-3.258, 2.110, 11.889, -3.723, -7.385, -12.471, -2.615, -2.919, -6.930, 9.659, 0.202, 4.285, 65.921, i
-1.741, -0.757, 12.907, -3.476, -11.886, -12.206, -3.466, -4.525, -6.305, 8.488, -0.328, 5.715, 67.165, i
-1.551, -2.627, 15.174, -4.711, -11.882, -13.184, -4.022, -4.365, -6.801, 9.490, -0.807, 5.974, 67.866, i
-2.326, -2.685, 14.921, -5.632, -11.498, -12.380, -6.111, -3.811, -10.215, 11.430, 0.642, 4.558, 68.870, i
-2.624, -3.191, 14.739, -5.177, -10.732, -12.328, -7.038, -4.005, -10.387, 11.704, 1.400, 3.858, 69.174, i
-2.353, -4.160, 15.112, -4.899, -10.467, -14.311, -6.646, -5.003, -8.039, 9.003, -0.105, 2.704, 69.616, i
-2.269, -4.041, 14.259, -4.859, -10.237, -13.944, -7.541, -4.564, -7.780, 8.158, 0.541, 1.577, 69.679, i
-2.776, -3.737, 13.818, -4.837, -9.432, -14.693, -8.913, -4.859, -7.484, 7.923, 0.933, -1.113, 70.081, i
1.024, -6.465, 5.891, -14.311, -4.560, 1.434, 1.874, -12.711, 0.260, -4.230, -1.215, -2.067, 72.750, i
-2.050, -3.932, 14.306, -4.003, -10.954, -14.548, -8.991, -4.588, -7.704, 8.496, 1.152, -1.379, 69.501, i
-1.907, -4.707, 14.527, -3.462, -12.766, -13.861, -8.613, -3.487, -7.924, 8.362, 0.361, -1.579, 69.579, i
-1.443, -3.384, 12.618, -3.158, -13.126, -14.337, -9.810, -2.549, -9.540, 8.515, 1.725, -1.928, 69.301, i
-1.773, -3.675, 12.477, -3.312, -12.828, -15.610, -9.896, -1.402, -8.367, 8.518, 0.939, -2.937, 69.347, i
-2.096, -3.151, 12.221, -3.919, -12.196, -15.583, -11.541, -5.436, -7.394, 7.942, 1.404, -0.326, 69.333, i
-2.962, -4.458, 12.155, -2.975, -9.832, -13.430, -13.898, -8.691, -8.732, 6.670, 2.851, 2.852, 68.967, i
-1.775, -3.287, 12.404, -2.173, -7.752, -9.054, -12.524, -8.873, -9.802, 2.849, 0.827, 2.298, 65.894, i
0.225, 1.567, 14.417, -9.037, -8.671, -2.237, -14.430, -7.362, -7.951, 4.471, -2.735, -5.228, 63.860, i
0.133, 0.759, 13.869, -11.325, -9.453, -0.761, -15.798, -6.821, -7.675, 5.037, -2.230, -7.001, 63.490, i
0.987, 2.820, 13.491, -10.953, -9.868, -1.332, -12.848, -7.879, -5.099, 3.188, -3.110, -7.796, 62.942, i
0.366, -7.646, 7.685, -15.383, -5.065, 1.280, 2.201, -11.200, -1.331, -3.008, -1.231, -1.570, 73.601, i
0.292, 1.834, 12.996, -11.107, -9.930, -3.428, -12.637, -7.731, -4.341, 2.866, -1.841, -6.235, 63.954, i
0.221, 0.869, 13.785, -8.744, -13.204, -2.722, -10.074, -7.643, -5.963, 0.754, -2.757, -6.710, 63.387, i
-0.078, 0.099, 12.188, -5.360, -16.172, -3.464, -9.324, -6.926, -5.701, 1.511, -1.913, -6.298, 64.954, i
-1.451, -0.799, 7.562, -5.360, -14.526, -3.252, -8.444, -7.438, -4.482, 0.110, -1.804, -4.636, 64.930, i
0.615, 2.944, 5.382, -3.237, -11.092, -4.525, -8.619, -7.059, -2.347, -1.290, -4.188, -4.861, 62.344, i
2.644, 3.617, 9.098, -0.606, -11.262, -13.134, -10.735, -3.016, -4.526, 3.452, -1.210, -4.462, 61.021, i
2.007, 1.974, 9.170, -0.252, -13.282, -12.639, -10.029, -3.986, -7.946, 3.569, 0.324, -3.908, 61.311, i
0.995, 2.551, 13.475, -2.155, -17.441, -12.504, -5.315, -4.928, -9.413, 4.443, -0.850, -3.679, 62.292, i
-0.266, 0.797, 13.113, -2.906, -15.968, -12.124, -5.709, -5.972, -10.110, 4.009, -0.156, -0.662, 62.946, i
-0.016, -0.812, 7.084, -4.736, -12.951, -9.712, -3.013, -7.153, -7.701, 0.296, -0.532, 1.304, 61.749, i
-4.712, 2.827, 18.930, -12.043, -7.790, -5.654, -4.501, -5.534, -1.163, -14.425, 3.296, -1.302, 67.250, i
-0.710, -7.143, 7.302, -14.715, -5.807, 1.332, 2.713, -10.848, -1.155, -3.244, 0.057, -1.487, 74.513, i
3.193, -0.925, -0.189, -2.636, -6.212, -11.270, -8.602, -3.774, 4.164, 0.220, -2.229, 0.462, 61.122, i
4.332, -3.611, 2.458, -0.649, -5.753, -12.177, -14.962, -2.287, 6.992, -0.811, -2.775, -0.453, 63.628, i
3.637, -6.332, 4.517, 0.415, -7.446, -13.251, -14.127, 1.218, 6.205, -2.788, -4.380, 0.677, 64.799, i
0.972, -6.523, 9.343, -2.386, -10.940, -13.914, -8.422, 2.704, 2.599, -1.752, -4.708, 3.427, 66.483, i
-0.729, -5.922, 11.667, -3.136, -12.620, -12.308, -7.401, 1.449, -0.383, 0.872, -2.739, 3.758, 67.547, i
-0.830, -4.928, 11.158, -3.117, -13.449, -11.372, -6.883, 1.123, -0.073, 1.574, -2.958, 2.584, 66.251, i
-0.156, -2.986, 13.498, -4.186, -16.337, -13.184, -4.358, -0.472, 0.284, 0.702, -1.616, 2.226, 64.888, i
-0.811, -3.118, 13.057, -3.540, -14.492, -13.481, -3.450, -1.322, 0.433, 1.051, -1.771, 2.491, 62.889, i
-1.875, 1.281, 5.994, -2.012, -9.803, -12.260, -6.063, -6.475, -3.688, 1.309, 0.107, 0.493, 59.102, i
-2.818, 4.270, 1.588, -1.349, -4.899, -14.150, -9.255, -6.759, -6.403, -2.214, -0.267, -0.388, 55.560, i
-1.459, -6.717, 7.161, -15.023, -5.764, 0.587, 3.911, -10.743, -1.335, -3.026, 0.411, -1.539, 74.969, i
-1.653, 6.918, 6.856, 3.509, -7.742, -14.521, -5.133, -7.032, -9.115, -5.241, -4.534, 0.522, 55.109, i
-1.879, 6.806, 9.333, 4.867, -6.892, -12.726, -7.014, -6.169, -9.185, -4.405, -6.535, -1.003, 55.629, i
-3.087, 5.962, 9.801, 3.694, -5.736, -11.438, -7.737, -3.213, -8.749, -4.842, -6.962, 0.152, 55.583, i
-2.165, 4.948, 10.237, 2.443, -3.224, -12.191, -6.723, -0.470, -4.093, -4.671, -8.924, 1.029, 57.531, i
-1.417, 2.942, 7.672, -1.224, -4.129, -18.116, -6.197, 0.480, 2.131, -0.624, -4.856, 3.694, 60.392, i
-1.529, 1.172, 9.021, -2.926, -6.068, -21.019, -10.151, -0.645, 3.226, 0.375, -5.540, 5.367, 63.974, i
-1.868, -1.653, 11.836, -1.972, -5.895, -20.948, -15.146, -0.253, 0.358, 3.463, -6.573, 3.902, 66.656, i
-1.649, -3.012, 11.095, -2.708, -7.210, -18.985, -14.329, 2.017, -1.268, 5.244, -5.614, 3.765, 66.785, i
-1.598, -1.574, 9.867, -2.967, -11.100, -16.744, -11.099, 1.567, -5.545, 4.917, -3.507, 2.115, 67.590, i
-1.976, -2.064, 10.052, -2.817, -10.547, -15.625, -10.198, 1.468, -6.335, 5.104, -1.974, 1.199, 67.782, i
-1.906, -6.252, 6.991, -14.886, -5.933, 0.995, 4.146, -9.683, -1.612, -2.539, 0.080, -2.463, 75.069, i
-2.294, -0.329, 12.833, -6.225, -10.104, -18.249, -7.065, 3.448, -7.872, 4.313, -3.159, 0.897, 67.700, i
-3.121, -0.709, 14.182, -5.943, -8.950, -18.561, -7.025, 2.653, -7.299, 2.661, -3.235, 1.956, 67.235, i
-3.558, 0.953, 11.186, -4.637, -9.734, -14.527, -8.142, -4.067, -5.974, 1.584, -0.107, 3.771, 65.123, i
-4.393, 1.802, 6.074, -3.240, -9.791, -9.582, -6.362, -7.195, -7.370, -0.461, 0.522, 3.367, 63.800, i
-5.607, 0.248, 3.256, -1.786, -7.811, -5.601, -2.854, -3.539, -3.916, -1.118, 1.091, 2.160, 60.454, i
-5.218, 5.599, 9.172, 0.878, -2.514, -2.244, 1.895, -4.988, 0.573, 1.310, -6.305, 0.871, 55.542, i
-4.721, 10.439, 14.267, -2.161, -6.613, -5.421, -3.402, -6.841, 3.679, 2.539, -5.031, 0.779, 54.261, i
-4.250, 10.479, 13.929, -2.214, -5.975, -3.985, -7.880, -7.358, 5.087, 0.455, 0.276, 2.472, 54.361, i
-3.345, 10.269, 12.937, -3.926, -4.988, -3.773, -7.852, -5.599, 5.005, -1.037, -0.594, 4.858, 55.405, i
-3.659, 9.605, 12.556, -5.984, -4.816, -2.194, -9.474, -8.268, 5.106, -1.330, 0.292, 9.417, 56.411, i
-2.030, -6.072, 7.230, -14.911, -6.013, 0.998, 3.406, -8.592, -1.738, -2.380, 0.244, -2.275, 75.020, i
-2.792, 10.509, 13.048, -4.580, -5.441, -2.394, -12.706, -8.797, 5.954, -1.683, -2.590, 6.299, 56.832, i
-1.874, 8.688, 11.347, -2.758, -6.790, -3.652, -12.200, -10.511, 7.080, 1.251, -2.629, 2.834, 57.152, i
-2.004, 8.678, 12.914, -2.666, -6.075, -6.929, -12.027, -11.019, 5.043, 1.724, -2.075, 2.192, 57.391, i
-3.539, 9.504, 17.642, -3.158, -6.324, -6.832, -13.562, -11.764, 2.049, -1.322, -0.791, 4.452, 57.423, i
-3.230, 10.890, 19.366, -5.329, -7.716, -5.260, -14.268, -13.131, 1.191, -4.188, -2.044, 3.883, 57.411, i
-2.750, 12.834, 18.816, -8.866, -10.178, 0.107, -12.651, -17.956, 0.027, 0.168, -3.390, 3.608, 57.262, i
-1.912, 12.990, 18.008, -7.696, -10.466, -0.069, -13.660, -18.846, -2.261, -0.829, -2.899, 3.594, 57.355, i
-1.266, 11.063, 17.662, -4.776, -8.937, -1.080, -14.954, -18.460, -1.040, -3.908, -3.341, 2.522, 57.695, i
-1.379, 9.965, 18.023, -4.159, -8.901, -3.481, -14.598, -18.193, -1.158, -5.941, -4.667, 3.655, 58.447, i
-2.373, 8.545, 19.998, -3.497, -8.230, -2.229, -14.290, -19.751, -1.163, -7.981, -4.993, 3.995, 59.498, i
-2.208, -5.839, 7.548, -14.732, -5.727, 0.301, 1.858, -8.800, -0.427, -2.625, 1.883, -2.096, 74.845, i
-2.497, 8.034, 20.589, -3.704, -8.203, -2.989, -15.730, -19.342, -2.038, -6.608, -3.936, 4.792, 59.794, i
-2.519, 7.737, 21.526, -6.059, -7.399, -2.516, -15.300, -19.229, -3.195, -6.050, -2.759, 5.056, 60.372, i
-2.421, 8.263, 19.669, -7.710, -8.229, -1.766, -13.186, -19.698, -1.661, -7.910, -2.774, 3.840, 60.794, i
-2.130, 7.089, 20.447, -7.003, -11.692, 1.785, -13.943, -19.440, -1.411, -7.100, -2.735, 0.643, 61.540, i
-2.109, 6.806, 20.836, -7.341, -13.096, 0.416, -13.937, -17.966, 0.065, -4.151, -2.354, -0.742, 61.325, i
-2.545, 7.709, 20.502, -6.999, -14.048, -3.184, -10.287, -16.944, -1.987, -3.583, -3.370, 1.189, 61.867, i
-3.455, 8.321, 20.292, -7.236, -14.979, -5.333, -9.304, -14.604, -2.290, -2.330, -2.756, 2.386, 62.129, i
-4.297, 8.389, 21.534, -7.634, -14.314, -9.275, -8.774, -12.695, -0.242, -3.666, -4.369, 2.011, 63.137, i
-4.186, 6.892, 20.629, -7.946, -14.201, -9.527, -8.557, -13.081, 1.584, -2.155, -2.090, 1.534, 63.486, i
-3.372, 3.699, 14.320, -5.887, -12.195, -3.768, -10.739, -13.263, -2.750, -3.429, -0.825, 0.165, 65.410, i
-1.247, -5.947, 7.289, -15.160, -6.663, 1.777, 1.726, -9.998, -1.474, -3.786, 2.364, -2.757, 74.536, i
-4.546, 1.075, 9.266, -4.045, -9.731, -0.814, -8.631, -9.966, -4.565, -4.081, -0.625, -1.235, 65.938, i
-5.629, -0.841, 4.529, -2.531, -8.375, -2.188, -5.614, -6.219, -4.887, -3.015, 1.197, -0.928, 62.733, i
-3.483, -0.122, 8.180, 2.087, -12.931, -10.156, -0.548, -5.315, -6.312, 1.774, 2.897, -3.955, 58.965, i
-1.583, -0.802, 11.895, 3.616, -16.266, -16.147, -1.680, -5.743, -2.654, 7.273, 4.109, -8.460, 61.029, i
-1.058, -3.085, 10.856, 0.639, -15.676, -15.036, -0.508, -4.446, -3.276, 4.938, 3.078, -4.888, 62.977, i
-0.754, -3.541, 13.896, -1.432, -18.764, -13.553, -1.069, -4.935, -6.651, 7.057, 1.241, -6.069, 65.318, i
-1.821, -4.718, 16.719, -0.695, -19.838, -13.356, -4.506, -4.366, -8.428, 9.006, 1.419, -6.244, 67.322, i
-1.302, -5.396, 14.866, -3.246, -19.407, -11.970, -4.677, -3.273, -6.618, 9.381, 3.410, -5.101, 67.642, i
-0.842, -5.348, 15.001, -6.103, -19.029, -8.654, -7.348, -4.628, -6.952, 5.977, 5.611, -3.966, 68.838, i
-1.549, -4.753, 14.927, -6.728, -17.831, -7.652, -6.244, -4.709, -5.418, 5.434, 5.350, -2.971, 69.125, i
-0.618, -5.761, 7.651, -15.778, -7.198, 2.697, 1.319, -11.105, -2.874, -3.741, 2.971, -2.820, 74.178, i
-2.245, -5.028, 15.560, -7.793, -15.628, -8.551, -7.719, -4.184, -5.128, 3.453, 2.179, -3.012, 70.569, i
-3.012, -5.769, 15.852, -7.646, -14.879, -9.076, -6.488, -2.070, -4.052, 1.370, -0.942, -3.281, 69.497, i
-3.532, -3.731, 13.384, -6.220, -15.255, -10.416, -4.826, -1.162, -1.184, 0.335, -0.780, -1.559, 64.916, i
0.030, 0.025, 10.521, -0.308, -14.130, -16.423, -9.912, -5.756, -0.248, 1.090, 6.488, 4.719, 61.550, i
0.536, -2.922, 9.227, -0.591, -13.544, -15.258, -11.449, -7.425, -0.341, -1.640, 9.651, 4.806, 61.815, i
0.736, -2.774, 11.634, -1.669, -17.110, -13.736, -10.703, -5.490, -1.283, 1.297, 8.607, 3.321, 61.719, i
0.485, -3.989, 13.557, -1.467, -17.854, -12.801, -12.540, -5.695, -4.011, 3.803, 7.689, 4.117, 62.841, i
-0.514, -4.613, 12.355, -2.707, -17.249, -12.490, -11.778, -7.588, -2.640, 3.552, 5.750, 4.175, 62.590, i
0.176, -2.681, 12.034, -3.700, -16.218, -11.402, -8.470, -11.879, 0.845, 6.607, 3.242, 4.081, 62.839, i
-0.327, -3.939, 10.134, -3.718, -15.210, -9.514, -8.111, -15.694, 0.328, 6.601, 3.121, 5.098, 63.400, i
-0.881, -5.563, 7.129, -14.486, -5.720, 0.164, 1.549, -12.098, -3.511, -4.804, 3.017, -2.414, 74.451, i
-1.027, -2.390, 10.558, -2.173, -16.653, -8.312, -8.605, -12.798, 0.295, 6.176, 5.596, 2.927, 63.036, i
-2.024, -2.900, 12.852, -1.571, -17.974, -10.787, -9.495, -11.286, 0.895, 3.693, 4.098, 3.341, 64.506, i
-2.386, -3.972, 11.894, -2.633, -16.638, -11.355, -9.459, -12.424, 0.606, 3.049, 2.944, 3.983, 63.948, i
-1.292, -1.825, 14.624, -3.428, -18.545, -9.595, -9.739, -13.072, 1.766, 4.042, 3.791, 3.498, 63.361, i
-1.558, -3.813, 14.749, -4.132, -19.220, -7.372, -10.350, -13.851, 0.712, 2.499, 4.528, 2.989, 63.815, i
-0.540, -3.016, 14.087, -3.744, -19.835, -7.188, -9.394, -11.669, 1.381, 2.578, 3.424, 3.016, 62.749, i
-0.182, -4.070, 13.882, -1.623, -18.300, -9.004, -11.694, -12.532, 3.051, 2.439, 2.486, 6.044, 63.591, i
-0.770, -4.720, 12.335, -2.252, -17.130, -9.681, -11.443, -13.595, 3.071, 0.882, 2.600, 6.902, 63.012, i
0.108, -1.738, 13.258, -2.771, -19.020, -11.785, -5.506, -15.652, 2.776, 2.951, 3.151, 6.102, 62.680, i
-0.963, 5.999, 14.446, -6.708, -5.195, -12.733, -4.346, -9.522, 2.892, -3.160, -2.335, -3.236, 60.962, j
-3.020, -0.883, 16.149, -9.213, 0.852, -12.592, -5.980, -6.901, -8.326, -0.838, -0.153, -0.322, 63.293, j
3.251, 14.790, 7.996, -6.771, -6.614, -10.717, -22.852, -4.435, -3.832, -2.194, 5.807, -3.712, 61.131, j
3.440, 15.365, 8.457, -8.066, -6.504, -9.289, -22.708, -5.730, -5.265, -2.314, 5.434, -0.596, 60.984, j
3.675, 13.849, 8.776, -9.875, -6.789, -8.100, -19.565, -7.548, -7.002, -1.531, 5.090, -1.599, 61.645, j
3.259, 11.445, 8.746, -8.910, -5.506, -9.065, -20.321, -7.923, -6.820, 0.261, 4.948, -3.454, 62.813, j
3.381, 11.574, 7.016, -8.731, -5.742, -8.776, -20.912, -5.277, -5.337, 0.805, 2.646, -3.732, 63.038, j
3.410, 11.831, 7.021, -10.831, -4.310, -8.546, -22.096, -4.163, -3.953, 0.472, 0.498, -2.595, 63.095, j
3.191, 12.582, 7.434, -12.118, -4.168, -8.565, -23.396, -2.398, -2.135, -0.747, -0.671, -3.110, 62.947, j
3.225, 12.262, 6.990, -12.611, -6.028, -8.319, -20.850, -2.635, -3.058, -1.302, 0.872, -4.816, 63.161, j
3.406, 11.086, 6.339, -11.423, -6.707, -8.252, -18.734, -4.496, -4.342, 0.089, 4.405, -6.727, 63.493, j
3.787, 10.354, 7.258, -11.668, -7.317, -7.543, -18.900, -3.824, -3.623, -1.229, 5.110, -6.371, 63.263, j
-3.008, -1.665, 16.794, -7.323, 1.100, -12.083, -10.453, -5.728, -7.227, -0.970, 0.029, -2.461, 62.831, j
3.989, 9.714, 7.251, -10.594, -8.861, -6.386, -19.095, -5.186, -1.445, -0.214, 2.366, -6.060, 63.219, j
3.519, 10.201, 6.803, -12.009, -6.715, -8.316, -18.252, -6.317, -1.498, 2.621, -0.725, -5.765, 63.443, j
3.789, 10.428, 6.402, -13.686, -3.817, -9.505, -19.450, -4.998, -1.150, 1.623, -1.359, -4.520, 63.215, j
3.852, 10.892, 5.137, -12.599, -2.861, -9.836, -20.171, -2.889, -1.564, -1.079, 2.144, -4.699, 63.195, j
3.446, 11.229, 4.993, -11.759, -3.923, -11.052, -18.720, -3.584, -3.515, -0.313, 0.296, -3.550, 63.263, j
2.570, 12.152, 5.241, -11.467, -4.950, -12.174, -16.127, -7.294, -2.714, 0.968, -1.630, -3.277, 63.220, j
2.945, 12.242, 3.958, -11.550, -4.698, -12.499, -14.573, -9.146, -1.136, 0.540, -1.488, -3.116, 63.142, j
3.020, 11.799, 3.504, -11.592, -4.581, -11.735, -15.856, -7.545, -3.657, 0.807, 0.773, -3.940, 63.321, j
2.551, 11.748, 5.658, -10.461, -6.750, -12.097, -16.950, -6.916, -4.447, 2.669, 0.587, -4.860, 63.251, j
2.874, 11.382, 4.211, -10.200, -6.019, -12.095, -16.569, -7.154, -5.698, 0.214, 2.085, -2.123, 63.225, j
-3.067, -1.893, 16.910, -8.654, 0.905, -12.133, -10.175, -4.448, -7.708, -1.293, 0.355, 1.259, 63.255, j
3.028, 11.797, 3.602, -10.373, -6.570, -11.491, -18.199, -5.297, -7.371, 0.328, 3.185, -2.803, 63.220, j
2.451, 10.113, 3.296, -9.252, -8.514, -11.557, -17.797, -3.800, -7.400, -1.715, 2.779, -3.316, 64.584, j
-0.821, 5.245, -0.589, -5.332, -9.848, -12.292, -13.747, -8.160, -5.110, -1.518, 0.089, -2.770, 70.368, j
-2.797, 2.580, -3.449, -5.595, -10.399, -11.726, -11.389, -8.876, -5.767, -3.115, -3.545, -3.995, 72.868, j
-3.642, 1.715, -3.865, -5.030, -9.250, -10.046, -9.761, -8.574, -6.916, -5.755, -7.152, -7.304, 71.053, j
-1.395, 4.737, -0.698, -3.835, -9.804, -11.378, -12.886, -11.849, -9.778, -8.932, -9.752, -9.563, 64.690, j
1.911, 11.810, 9.925, -10.686, -18.331, -6.062, -20.336, -17.829, -8.757, -7.258, -8.862, -9.148, 56.727, j
2.321, 11.774, 8.225, -9.945, -16.847, -6.696, -17.677, -13.372, -9.400, -7.839, -10.970, -10.121, 56.569, j
3.487, 11.948, 6.193, -9.690, -16.554, -6.403, -15.610, -7.912, -8.948, -9.987, -11.449, -9.117, 56.678, j
4.053, 10.137, 4.970, -13.957, -17.161, -7.857, -18.309, -9.678, -10.314, -13.617, -15.596, -8.595, 57.472, j
-2.241, -1.431, 16.864, -10.862, -1.416, -11.672, -7.951, -1.185, -9.304, -4.265, -3.016, 2.636, 64.114, j
4.901, 11.546, 5.851, -15.000, -16.265, -5.441, -17.155, -11.405, -10.441, -13.311, -13.517, -6.761, 58.359, j
5.353, 10.123, 3.110, -13.474, -17.048, -6.054, -18.096, -13.181, -14.395, -16.370, -12.040, -7.091, 59.025, j
-0.686, 5.166, -1.752, -7.187, -12.791, -14.458, -16.498, -16.205, -16.734, -14.975, -11.835, -7.884, 65.586, j
-4.614, 1.872, -2.022, -3.666, -7.723, -10.054, -12.638, -12.396, -11.665, -8.798, -6.152, -3.523, 74.377, j
-5.577, 0.798, -2.630, -3.400, -6.541, -8.112, -10.120, -9.577, -8.669, -5.732, -3.215, -0.899, 77.756, j
-5.077, 1.536, -1.708, -2.376, -5.484, -7.041, -9.008, -8.461, -7.572, -4.722, -2.470, -0.553, 76.670, j
-2.345, 4.811, 0.784, -1.681, -6.479, -8.898, -10.739, -9.008, -7.088, -3.944, -2.322, -1.768, 70.601, j
3.245, 14.179, 5.480, -4.907, -7.954, -12.182, -19.255, -10.426, -5.422, -1.294, 0.171, 1.550, 60.137, j
4.301, 13.974, 4.491, -5.066, -8.421, -10.784, -17.858, -12.538, -6.113, -0.288, -0.822, -0.433, 59.439, j
4.988, 13.848, 5.571, -5.779, -10.298, -8.944, -18.407, -11.033, -8.061, -3.397, -0.622, 0.115, 59.030, j
-1.221, -1.824, 17.745, -14.285, -3.958, -10.111, -7.241, -1.221, -10.230, -0.820, -7.849, -0.451, 65.312, j
5.938, 13.680, 5.665, -5.513, -11.036, -8.816, -19.638, -9.719, -7.920, -3.303, -0.429, -2.512, 59.087, j
5.803, 13.904, 5.008, -5.865, -11.518, -9.252, -23.368, -7.528, -7.449, -2.869, -1.624, -5.136, 59.490, j
5.716, 13.779, 5.046, -6.501, -11.109, -12.548, -23.202, -7.925, -6.905, -2.039, -0.830, -5.021, 60.029, j
6.083, 12.285, 4.390, -7.818, -11.382, -15.409, -19.765, -10.543, -7.418, -2.577, -1.030, -3.896, 60.886, j
5.868, 11.630, 3.393, -8.333, -12.602, -16.234, -20.328, -11.399, -8.808, -2.867, -1.005, -3.672, 60.949, j
5.313, 11.058, 3.916, -10.728, -13.443, -16.879, -24.729, -10.710, -8.826, -1.314, 1.744, -3.666, 61.043, j
4.577, 12.220, 6.230, -14.907, -12.128, -14.461, -27.553, -8.660, -6.897, 1.394, 5.975, -0.529, 61.661, j
3.566, 10.673, 6.269, -17.369, -13.623, -10.181, -27.757, -5.851, -6.651, 1.053, 5.526, 0.351, 63.195, j
3.361, 8.285, 5.212, -16.235, -14.084, -7.329, -25.975, -5.453, -3.637, -0.392, 2.399, -0.148, 64.387, j
2.383, 7.742, 4.525, -14.055, -15.041, -5.776, -23.805, -6.755, -0.722, 0.186, 2.458, 0.113, 64.313, j
-0.397, -4.507, 19.396, -13.047, -6.085, -10.098, -7.674, -4.897, -10.150, 0.223, -7.174, 0.054, 67.003, j
0.518, 8.618, 3.954, -10.863, -14.670, -10.470, -17.756, -7.195, 2.657, 3.469, 4.525, 1.419, 65.085, j
-1.360, 8.327, 2.717, -7.195, -12.685, -11.178, -12.140, -5.104, 2.264, 3.009, 2.088, 0.213, 66.544, j
-0.523, 9.851, 3.386, -4.725, -10.748, -10.637, -10.902, -5.651, -0.545, 1.156, -0.419, -1.794, 65.668, j
0.782, 13.912, 3.160, -1.531, -9.563, -10.816, -15.624, -5.552, -3.079, 1.415, -3.064, -2.626, 61.522, j
0.296, 17.760, 1.313, 2.420, -4.105, -11.945, -20.415, -6.742, -2.273, 2.487, -4.968, -0.410, 58.733, j
0.112, 17.239, 3.113, 2.915, -6.011, -13.736, -16.063, -10.611, -1.302, 3.147, -3.813, 1.549, 58.409, j
0.637, 16.157, 5.021, 2.103, -4.677, -15.206, -16.798, -9.486, -0.334, 2.023, -3.289, 1.760, 58.140, j
1.491, 16.114, 6.258, -0.355, -5.953, -13.151, -17.616, -5.446, -2.560, -2.100, -2.732, 2.575, 57.949, j
2.481, 16.550, 4.820, -1.840, -8.130, -9.941, -18.730, -4.773, -4.760, -1.379, -0.159, -1.139, 58.380, j
3.257, 17.494, 4.065, -2.789, -8.917, -9.281, -17.360, -7.733, -5.099, -0.212, 1.184, -5.389, 58.380, j
-0.094, -6.329, 18.596, -9.443, -9.403, -9.224, -4.071, -10.474, -7.909, -3.572, -4.768, 2.006, 69.051, j
4.648, 16.394, 5.294, -5.330, -10.116, -10.328, -15.231, -9.052, -6.306, -1.858, -1.212, -5.154, 58.388, j
5.156, 15.062, 4.505, -7.002, -10.910, -10.296, -16.122, -8.850, -6.975, -4.059, -3.291, -3.670, 59.109, j
4.301, 15.090, 3.439, -5.962, -11.991, -11.872, -17.493, -7.240, -7.245, -5.539, -2.736, -3.162, 60.130, j
3.534, 15.881, 4.182, -7.197, -10.532, -14.755, -21.151, -5.474, -6.288, -3.130, -1.508, -3.952, 60.606, j
4.238, 14.499, 3.650, -9.171, -8.868, -16.933, -25.206, -4.938, -8.250, -2.504, 0.212, -3.719, 61.012, j
5.372, 13.483, 2.849, -9.082, -8.133, -17.551, -25.901, -4.091, -11.288, 1.018, 2.377, -1.324, 61.163, j
4.794, 12.479, 3.114, -9.638, -9.005, -16.676, -27.021, -4.878, -14.975, 4.323, 5.111, -0.068, 61.436, j
4.472, 10.827, 2.637, -9.786, -10.308, -14.046, -27.104, -3.634, -13.289, 4.799, 5.818, -1.901, 62.117, j
4.163, 10.119, 3.060, -10.160, -9.209, -12.652, -26.108, -4.063, -9.930, 1.134, 6.095, -1.911, 62.963, j
2.683, 9.954, 3.156, -11.447, -7.152, -10.436, -25.261, -4.981, -6.965, -1.587, 4.426, -0.495, 63.121, j
-1.560, -5.910, 15.883, -6.057, -13.781, -10.125, -3.152, -10.709, -7.175, -3.416, -2.602, 0.208, 71.108, j
1.342, 8.632, 3.404, -9.603, -7.543, -10.196, -21.401, -4.758, -3.585, 0.787, 3.355, -0.760, 63.642, j
-2.296, 3.209, -2.183, -4.799, -8.253, -8.335, -8.614, -5.244, -4.388, -2.477, -0.737, 0.270, 69.477, j
-2.348, 3.139, -2.389, -4.287, -7.421, -6.416, -5.265, -2.351, -2.422, -2.155, -2.594, -2.555, 73.661, j
-0.682, 4.923, -1.536, -4.998, -9.476, -8.995, -7.341, -3.358, -2.720, -2.159, -3.039, -3.734, 73.556, j
2.265, 7.972, -0.099, -6.690, -12.566, -14.000, -12.367, -6.332, -4.855, -1.822, -2.988, -5.207, 68.572, j
4.028, 10.787, 1.498, -11.510, -15.244, -19.298, -24.509, -10.604, -9.059, -3.614, 0.383, -8.289, 62.785, j
